

=== Predictions on test data ===

    inst#     actual  predicted error prediction
      698        1:?   1:lncRNA       0.879 
      699        1:?   1:lncRNA       0.879 
      700        1:?   1:lncRNA       0.904 
      701        1:?   1:lncRNA       0.904 
      702        1:?   1:lncRNA       0.834 
      703        1:?   1:lncRNA       0.834 
      704        1:?   1:lncRNA       0.834 
      705        1:?   1:lncRNA       0.879 
      706        1:?   1:lncRNA       0.904 
      707        1:?   1:lncRNA       0.904 
      708        1:?   1:lncRNA       0.904 
      709        1:?   1:lncRNA       0.904 
      710        1:?   1:lncRNA       0.904 
      711        1:?   1:lncRNA       0.834 
      712        1:?   1:lncRNA       0.904 
      713        1:?   1:lncRNA       0.879 
      714        1:?   1:lncRNA       0.834 
      715        1:?   1:lncRNA       0.834 
      716        1:?   1:lncRNA       0.879 
      717        1:?   1:lncRNA       0.879 
      718        1:?   1:lncRNA       0.879 
      719        1:?   1:lncRNA       0.879 
      720        1:?   1:lncRNA       0.904 
      721        1:?   1:lncRNA       0.904 
      722        1:?   1:lncRNA       0.879 
      723        1:?   1:lncRNA       0.834 
      724        1:?   1:lncRNA       0.904 
      725        1:?   1:lncRNA       0.834 
      726        1:?   1:lncRNA       0.904 
      727        1:?   1:lncRNA       0.904 
      728        1:?   1:lncRNA       0.834 
      729        1:?   1:lncRNA       0.834 
      730        1:?   1:lncRNA       0.879 
      731        1:?   1:lncRNA       0.879 
      732        1:?   1:lncRNA       0.834 
      733        1:?   1:lncRNA       0.834 
      734        1:?   1:lncRNA       0.879 
      735        1:?   1:lncRNA       0.904 
      736        1:?   1:lncRNA       0.904 
      737        1:?   1:lncRNA       0.879 
      738        1:?   1:lncRNA       0.879 
      739        1:?   1:lncRNA       0.879 
      740        1:?   1:lncRNA       0.879 
      741        1:?   1:lncRNA       0.879 
      742        1:?   1:lncRNA       0.834 
      743        1:?   1:lncRNA       0.879 
      744        1:?   1:lncRNA       0.834 
      745        1:?   1:lncRNA       0.904 
      746        1:?   1:lncRNA       0.879 
      747        1:?   1:lncRNA       0.879 
      748        1:?   1:lncRNA       0.879 
      749        1:?   1:lncRNA       0.879 
      750        1:?   1:lncRNA       0.904 
      751        1:?   1:lncRNA       0.904 
      752        1:?   1:lncRNA       0.886 
      753        1:?   1:lncRNA       0.879 
      754        1:?   1:lncRNA       0.834 
      755        1:?   1:lncRNA       0.879 
      756        1:?   1:lncRNA       0.879 
      757        1:?   1:lncRNA       0.834 
      758        1:?   1:lncRNA       0.834 
      759        1:?   1:lncRNA       0.879 
      760        1:?   1:lncRNA       0.904 
      761        1:?   1:lncRNA       0.834 
      762        1:?   1:lncRNA       0.879 
      763        1:?   1:lncRNA       0.879 
      764        1:?   1:lncRNA       0.904 
      765        1:?   1:lncRNA       0.834 
      766        1:?   1:lncRNA       0.834 
      767        1:?   1:lncRNA       0.904 
      768        1:?   1:lncRNA       0.879 
      769        1:?   1:lncRNA       0.904 
      770        1:?   1:lncRNA       0.879 
      771        1:?   1:lncRNA       0.904 
      772        1:?   1:lncRNA       0.879 
      773        1:?   1:lncRNA       0.904 
      774        1:?   1:lncRNA       0.904 
      775        1:?   1:lncRNA       0.834 
      776        1:?   1:lncRNA       0.904 
      777        1:?   1:lncRNA       0.904 
      778        1:?   1:lncRNA       0.904 
      779        1:?   1:lncRNA       0.879 
      780        1:?   1:lncRNA       0.879 
      781        1:?   1:lncRNA       0.879 
      782        1:?   1:lncRNA       0.879 
      783        1:?   1:lncRNA       0.834 
      784        1:?   1:lncRNA       0.834 
      785        1:?   1:lncRNA       0.879 
      786        1:?   1:lncRNA       0.904 
      787        1:?   1:lncRNA       0.879 
      788        1:?   1:lncRNA       0.879 
      789        1:?   1:lncRNA       0.879 
      790        1:?   1:lncRNA       0.834 
      791        1:?   1:lncRNA       0.879 
      792        1:?   1:lncRNA       0.879 
      793        1:?   1:lncRNA       0.879 
      794        1:?   1:lncRNA       0.904 
      795        1:?   1:lncRNA       0.879 
      796        1:?   1:lncRNA       0.879 
      797        1:?   1:lncRNA       0.886 
      798        1:?   1:lncRNA       0.904 
      799        1:?   1:lncRNA       0.834 
      800        1:?   1:lncRNA       0.879 
      801        1:?   1:lncRNA       0.904 
      802        1:?   1:lncRNA       0.886 
      803        1:?   1:lncRNA       0.834 
      804        1:?   1:lncRNA       0.834 
      805        1:?   1:lncRNA       0.904 
      806        1:?   1:lncRNA       0.879 
      807        1:?   1:lncRNA       0.834 
      808        1:?   1:lncRNA       0.904 
      809        1:?   1:lncRNA       0.879 
      810        1:?   1:lncRNA       0.834 
      811        1:?   1:lncRNA       0.879 
      812        1:?   1:lncRNA       0.904 
      813        1:?   1:lncRNA       0.879 
      814        1:?   1:lncRNA       0.834 
      815        1:?   1:lncRNA       0.834 
      816        1:?   1:lncRNA       0.879 
      817        1:?   1:lncRNA       0.834 
      818        1:?   1:lncRNA       0.834 
      819        1:?   1:lncRNA       0.879 
      820        1:?   1:lncRNA       0.834 
      821        1:?   1:lncRNA       0.904 
      822        1:?   1:lncRNA       0.904 
      823        1:?   1:lncRNA       0.879 
      824        1:?   1:lncRNA       0.879 
      825        1:?   1:lncRNA       0.904 
      826        1:?   1:lncRNA       0.904 
      827        1:?   1:lncRNA       0.879 
      828        1:?   1:lncRNA       0.879 
      829        1:?   1:lncRNA       0.904 
      830        1:?   1:lncRNA       0.879 
      831        1:?   1:lncRNA       0.904 
      832        1:?   1:lncRNA       0.834 
      833        1:?   1:lncRNA       0.879 
      834        1:?   1:lncRNA       0.834 
      835        1:?   1:lncRNA       0.904 
      836        1:?     2:mRNA       0.714 
      837        1:?   1:lncRNA       0.879 
      838        1:?   1:lncRNA       0.879 
      839        1:?   1:lncRNA       0.879 
      840        1:?   1:lncRNA       0.879 
      841        1:?   1:lncRNA       0.904 
      842        1:?   1:lncRNA       0.904 
      843        1:?   1:lncRNA       0.879 
      844        1:?   1:lncRNA       0.879 
      845        1:?   1:lncRNA       0.834 
      846        1:?   1:lncRNA       0.904 
      847        1:?   1:lncRNA       0.904 
      848        1:?   1:lncRNA       0.834 
      849        1:?   1:lncRNA       0.879 
      850        1:?   1:lncRNA       0.879 
      851        1:?   1:lncRNA       0.904 
      852        1:?   1:lncRNA       0.879 
      853        1:?   1:lncRNA       0.904 
      854        1:?   1:lncRNA       0.904 
      855        1:?   1:lncRNA       0.904 
      856        1:?   1:lncRNA       0.879 
      857        1:?   1:lncRNA       0.834 
      858        1:?   1:lncRNA       0.879 
      859        1:?   1:lncRNA       0.879 
      860        1:?   1:lncRNA       0.879 
      861        1:?   1:lncRNA       0.879 
      862        1:?   1:lncRNA       0.904 
      863        1:?   1:lncRNA       0.879 
      864        1:?   1:lncRNA       0.904 
      865        1:?   1:lncRNA       0.879 
      866        1:?   1:lncRNA       0.879 
      867        1:?   1:lncRNA       0.834 
      868        1:?   1:lncRNA       0.834 
      869        1:?   1:lncRNA       0.834 
      870        1:?   1:lncRNA       0.886 
      871        1:?   1:lncRNA       0.904 
      872        1:?   1:lncRNA       0.904 
      873        1:?   1:lncRNA       0.904 
      874        1:?   1:lncRNA       0.834 
      875        1:?   1:lncRNA       0.834 
      876        1:?   1:lncRNA       0.879 
      877        1:?   1:lncRNA       0.834 
      878        1:?   1:lncRNA       0.834 
      879        1:?   1:lncRNA       0.879 
      880        1:?   1:lncRNA       0.879 
      881        1:?   1:lncRNA       0.879 
      882        1:?   1:lncRNA       0.879 
      883        1:?   1:lncRNA       0.904 
      884        1:?   1:lncRNA       0.834 
      885        1:?   1:lncRNA       0.834 
      886        1:?   1:lncRNA       0.834 
      887        1:?   1:lncRNA       0.834 
      888        1:?   1:lncRNA       0.879 
      889        1:?   1:lncRNA       0.904 
      890        1:?   1:lncRNA       0.904 
      891        1:?   1:lncRNA       0.904 
      892        1:?   1:lncRNA       0.904 
      893        1:?   1:lncRNA       0.904 
      894        1:?   1:lncRNA       0.879 
      895        1:?   1:lncRNA       0.834 
      896        1:?   1:lncRNA       0.879 
      897        1:?   1:lncRNA       0.904 
      898        1:?   1:lncRNA       0.879 
      899        1:?   1:lncRNA       0.834 
      900        1:?   1:lncRNA       0.904 
      901        1:?   1:lncRNA       0.904 
      902        1:?   1:lncRNA       0.879 
      903        1:?   1:lncRNA       0.879 
      904        1:?   1:lncRNA       0.834 
      905        1:?   1:lncRNA       0.904 
      906        1:?   1:lncRNA       0.879 
      907        1:?   1:lncRNA       0.879 
      908        1:?   1:lncRNA       0.879 
      909        1:?   1:lncRNA       0.904 
      910        1:?   1:lncRNA       0.879 
      911        1:?   1:lncRNA       0.904 
      912        1:?   1:lncRNA       0.904 
      913        1:?   1:lncRNA       0.904 
      914        1:?   1:lncRNA       0.879 
      915        1:?   1:lncRNA       0.904 
      916        1:?   1:lncRNA       0.904 
      917        1:?   1:lncRNA       0.879 
      918        1:?   1:lncRNA       0.879 
      919        1:?   1:lncRNA       0.904 
      920        1:?   1:lncRNA       0.904 
      921        1:?   1:lncRNA       0.904 
      922        1:?   1:lncRNA       0.879 
      923        1:?   1:lncRNA       0.879 
      924        1:?   1:lncRNA       0.879 
      925        1:?   1:lncRNA       0.904 
      926        1:?   1:lncRNA       0.904 
      927        1:?   1:lncRNA       0.834 
      928        1:?   1:lncRNA       0.904 
      929        1:?   1:lncRNA       0.904 
      930        1:?   1:lncRNA       0.879 
      931        1:?   1:lncRNA       0.834 
      932        1:?   1:lncRNA       0.904 
      933        1:?   1:lncRNA       0.886 
      934        1:?   1:lncRNA       0.904 
      935        1:?   1:lncRNA       0.904 
      936        1:?   1:lncRNA       0.904 
      937        1:?   1:lncRNA       0.879 
      938        1:?   1:lncRNA       0.904 
      939        1:?   1:lncRNA       0.879 
      940        1:?   1:lncRNA       0.904 
      941        1:?   1:lncRNA       0.834 
      942        1:?   1:lncRNA       0.879 
      943        1:?   1:lncRNA       0.879 
      944        1:?   1:lncRNA       0.879 
      945        1:?   1:lncRNA       0.904 
      946        1:?   1:lncRNA       0.879 
      947        1:?   1:lncRNA       0.879 
      948        1:?   1:lncRNA       0.904 
      949        1:?   1:lncRNA       0.879 
      950        1:?   1:lncRNA       0.834 
      951        1:?   1:lncRNA       0.834 
      952        1:?   1:lncRNA       0.879 
      953        1:?   1:lncRNA       0.879 
      954        1:?   1:lncRNA       0.879 
      955        1:?   1:lncRNA       0.879 
      956        1:?   1:lncRNA       0.834 
      957        1:?   1:lncRNA       0.834 
      958        1:?   1:lncRNA       0.879 
      959        1:?   1:lncRNA       0.834 
      960        1:?   1:lncRNA       0.904 
      961        1:?   1:lncRNA       0.879 
      962        1:?   1:lncRNA       0.904 
      963        1:?   1:lncRNA       0.879 
      964        1:?   1:lncRNA       0.879 
      965        1:?   1:lncRNA       0.879 
      966        1:?   1:lncRNA       0.879 
      967        1:?   1:lncRNA       0.904 
      968        1:?   1:lncRNA       0.834 
      969        1:?   1:lncRNA       0.904 
      970        1:?   1:lncRNA       0.834 
      971        1:?   1:lncRNA       0.834 
      972        1:?   1:lncRNA       0.834 
      973        1:?   1:lncRNA       0.879 
      974        1:?   1:lncRNA       0.904 
      975        1:?   1:lncRNA       0.834 
      976        1:?   1:lncRNA       0.904 
      977        1:?   1:lncRNA       0.879 
      978        1:?   1:lncRNA       0.879 
      979        1:?   1:lncRNA       0.834 
      980        1:?   1:lncRNA       0.879 
      981        1:?   1:lncRNA       0.904 
      982        1:?   1:lncRNA       0.879 
      983        1:?   1:lncRNA       0.904 
      984        1:?   1:lncRNA       0.904 
      985        1:?   1:lncRNA       0.904 
      986        1:?   1:lncRNA       0.879 
      987        1:?   1:lncRNA       0.879 
      988        1:?   1:lncRNA       0.879 
      989        1:?   1:lncRNA       0.834 
      990        1:?   1:lncRNA       0.879 
      991        1:?   1:lncRNA       0.879 
      992        1:?   1:lncRNA       0.834 
      993        1:?   1:lncRNA       0.904 
      994        1:?   1:lncRNA       0.834 
      995        1:?   1:lncRNA       0.904 
      996        1:?   1:lncRNA       0.834 
      997        1:?   1:lncRNA       0.834 
      998        1:?   1:lncRNA       0.904 
      999        1:?   1:lncRNA       0.834 
