

=== Predictions on test data ===

    inst#     actual  predicted error prediction
      698        1:?   1:lncRNA       0.879 
      699        1:?   1:lncRNA       0.834 
      700        1:?   1:lncRNA       0.834 
      701        1:?   1:lncRNA       0.879 
      702        1:?   1:lncRNA       0.904 
      703        1:?   1:lncRNA       0.879 
      704        1:?   1:lncRNA       0.904 
      705        1:?   1:lncRNA       0.904 
      706        1:?   1:lncRNA       0.904 
      707        1:?   1:lncRNA       0.879 
      708        1:?   1:lncRNA       0.904 
      709        1:?   1:lncRNA       0.879 
      710        1:?   1:lncRNA       0.879 
      711        1:?   1:lncRNA       0.834 
      712        1:?   1:lncRNA       0.879 
      713        1:?   1:lncRNA       0.834 
      714        1:?   1:lncRNA       0.834 
      715        1:?   1:lncRNA       0.904 
      716        1:?   1:lncRNA       0.904 
      717        1:?   1:lncRNA       0.879 
      718        1:?   1:lncRNA       0.904 
      719        1:?   1:lncRNA       0.879 
      720        1:?   1:lncRNA       0.904 
      721        1:?   1:lncRNA       0.879 
      722        1:?   1:lncRNA       0.879 
      723        1:?   1:lncRNA       0.879 
      724        1:?   1:lncRNA       0.879 
      725        1:?   1:lncRNA       0.834 
      726        1:?   1:lncRNA       0.879 
      727        1:?   1:lncRNA       0.879 
      728        1:?   1:lncRNA       0.879 
      729        1:?   1:lncRNA       0.904 
      730        1:?   1:lncRNA       0.904 
      731        1:?   1:lncRNA       0.879 
      732        1:?   1:lncRNA       0.834 
      733        1:?   1:lncRNA       0.904 
      734        1:?   1:lncRNA       0.904 
      735        1:?   1:lncRNA       0.886 
      736        1:?   1:lncRNA       0.904 
      737        1:?   1:lncRNA       0.834 
      738        1:?   1:lncRNA       0.904 
      739        1:?   1:lncRNA       0.879 
      740        1:?   1:lncRNA       0.834 
      741        1:?   1:lncRNA       0.904 
      742        1:?   1:lncRNA       0.879 
      743        1:?   1:lncRNA       0.879 
      744        1:?   1:lncRNA       0.879 
      745        1:?   1:lncRNA       0.879 
      746        1:?   1:lncRNA       0.879 
      747        1:?   1:lncRNA       0.904 
      748        1:?   1:lncRNA       0.904 
      749        1:?   1:lncRNA       0.879 
      750        1:?   1:lncRNA       0.834 
      751        1:?   1:lncRNA       0.904 
      752        1:?   1:lncRNA       0.879 
      753        1:?   1:lncRNA       0.879 
      754        1:?   1:lncRNA       0.879 
      755        1:?   1:lncRNA       0.834 
      756        1:?   1:lncRNA       0.879 
      757        1:?   1:lncRNA       0.904 
      758        1:?   1:lncRNA       0.904 
      759        1:?   1:lncRNA       0.879 
      760        1:?   1:lncRNA       0.879 
      761        1:?   1:lncRNA       0.834 
      762        1:?   1:lncRNA       0.834 
      763        1:?   1:lncRNA       0.834 
      764        1:?   1:lncRNA       0.904 
      765        1:?   1:lncRNA       0.834 
      766        1:?   1:lncRNA       0.904 
      767        1:?   1:lncRNA       0.879 
      768        1:?   1:lncRNA       0.834 
      769        1:?   1:lncRNA       0.904 
      770        1:?   1:lncRNA       0.879 
      771        1:?   1:lncRNA       0.879 
      772        1:?   1:lncRNA       0.904 
      773        1:?   1:lncRNA       0.834 
      774        1:?   1:lncRNA       0.834 
      775        1:?   1:lncRNA       0.879 
      776        1:?   1:lncRNA       0.834 
      777        1:?   1:lncRNA       0.879 
      778        1:?   1:lncRNA       0.879 
      779        1:?   1:lncRNA       0.904 
      780        1:?   1:lncRNA       0.879 
      781        1:?   1:lncRNA       0.879 
      782        1:?   1:lncRNA       0.886 
      783        1:?   1:lncRNA       0.834 
      784        1:?   1:lncRNA       0.879 
      785        1:?   1:lncRNA       0.879 
      786        1:?   1:lncRNA       0.904 
      787        1:?   1:lncRNA       0.904 
      788        1:?   1:lncRNA       0.879 
      789        1:?   1:lncRNA       0.879 
      790        1:?   1:lncRNA       0.834 
      791        1:?   1:lncRNA       0.879 
      792        1:?   1:lncRNA       0.834 
      793        1:?   1:lncRNA       0.904 
      794        1:?   1:lncRNA       0.879 
      795        1:?   1:lncRNA       0.834 
      796        1:?   1:lncRNA       0.904 
      797        1:?   1:lncRNA       0.879 
      798        1:?   1:lncRNA       0.834 
      799        1:?   1:lncRNA       0.879 
      800        1:?   1:lncRNA       0.879 
      801        1:?   1:lncRNA       0.834 
      802        1:?   1:lncRNA       0.879 
      803        1:?   1:lncRNA       0.834 
      804        1:?   1:lncRNA       0.879 
      805        1:?   1:lncRNA       0.834 
      806        1:?   1:lncRNA       0.904 
      807        1:?   1:lncRNA       0.904 
      808        1:?   1:lncRNA       0.879 
      809        1:?   1:lncRNA       0.904 
      810        1:?   1:lncRNA       0.904 
      811        1:?   1:lncRNA       0.904 
      812        1:?   1:lncRNA       0.834 
      813        1:?   1:lncRNA       0.834 
      814        1:?   1:lncRNA       0.904 
      815        1:?   1:lncRNA       0.879 
      816        1:?   1:lncRNA       0.879 
      817        1:?   1:lncRNA       0.834 
      818        1:?     2:mRNA       0.714 
      819        1:?     2:mRNA       0.714 
      820        1:?   1:lncRNA       0.879 
      821        1:?   1:lncRNA       0.879 
      822        1:?   1:lncRNA       0.879 
      823        1:?   1:lncRNA       0.904 
      824        1:?   1:lncRNA       0.879 
      825        1:?   1:lncRNA       0.879 
      826        1:?   1:lncRNA       0.834 
      827        1:?   1:lncRNA       0.879 
      828        1:?   1:lncRNA       0.879 
      829        1:?   1:lncRNA       0.879 
      830        1:?   1:lncRNA       0.879 
      831        1:?   1:lncRNA       0.904 
      832        1:?   1:lncRNA       0.904 
      833        1:?   1:lncRNA       0.904 
      834        1:?   1:lncRNA       0.879 
      835        1:?   1:lncRNA       0.879 
      836        1:?   1:lncRNA       0.904 
      837        1:?   1:lncRNA       0.879 
      838        1:?   1:lncRNA       0.879 
      839        1:?   1:lncRNA       0.879 
      840        1:?   1:lncRNA       0.879 
      841        1:?   1:lncRNA       0.879 
      842        1:?   1:lncRNA       0.834 
      843        1:?   1:lncRNA       0.886 
      844        1:?   1:lncRNA       0.879 
      845        1:?   1:lncRNA       0.879 
      846        1:?   1:lncRNA       0.879 
      847        1:?   1:lncRNA       0.834 
      848        1:?   1:lncRNA       0.904 
      849        1:?   1:lncRNA       0.879 
      850        1:?   1:lncRNA       0.834 
      851        1:?   1:lncRNA       0.879 
      852        1:?   1:lncRNA       0.904 
      853        1:?   1:lncRNA       0.879 
      854        1:?   1:lncRNA       0.879 
      855        1:?   1:lncRNA       0.834 
      856        1:?   1:lncRNA       0.879 
      857        1:?   1:lncRNA       0.904 
      858        1:?   1:lncRNA       0.904 
      859        1:?   1:lncRNA       0.879 
      860        1:?   1:lncRNA       0.879 
      861        1:?   1:lncRNA       0.834 
      862        1:?   1:lncRNA       0.879 
      863        1:?   1:lncRNA       0.904 
      864        1:?   1:lncRNA       0.904 
      865        1:?   1:lncRNA       0.834 
      866        1:?   1:lncRNA       0.834 
      867        1:?   1:lncRNA       0.904 
      868        1:?   1:lncRNA       0.904 
      869        1:?   1:lncRNA       0.834 
      870        1:?   1:lncRNA       0.834 
      871        1:?   1:lncRNA       0.834 
      872        1:?   1:lncRNA       0.904 
      873        1:?   1:lncRNA       0.904 
      874        1:?   1:lncRNA       0.904 
      875        1:?   1:lncRNA       0.879 
      876        1:?   1:lncRNA       0.834 
      877        1:?   1:lncRNA       0.879 
      878        1:?   1:lncRNA       0.834 
      879        1:?   1:lncRNA       0.904 
      880        1:?   1:lncRNA       0.879 
      881        1:?   1:lncRNA       0.879 
      882        1:?   1:lncRNA       0.879 
      883        1:?   1:lncRNA       0.879 
      884        1:?   1:lncRNA       0.879 
      885        1:?   1:lncRNA       0.879 
      886        1:?   1:lncRNA       0.904 
      887        1:?   1:lncRNA       0.834 
      888        1:?   1:lncRNA       0.834 
      889        1:?   1:lncRNA       0.834 
      890        1:?   1:lncRNA       0.879 
      891        1:?   1:lncRNA       0.879 
      892        1:?   1:lncRNA       0.879 
      893        1:?   1:lncRNA       0.834 
      894        1:?   1:lncRNA       0.904 
      895        1:?   1:lncRNA       0.834 
      896        1:?   1:lncRNA       0.834 
      897        1:?   1:lncRNA       0.834 
      898        1:?   1:lncRNA       0.834 
      899        1:?   1:lncRNA       0.879 
      900        1:?   1:lncRNA       0.834 
      901        1:?   1:lncRNA       0.834 
      902        1:?   1:lncRNA       0.904 
      903        1:?   1:lncRNA       0.879 
      904        1:?   1:lncRNA       0.904 
      905        1:?   1:lncRNA       0.834 
      906        1:?   1:lncRNA       0.904 
      907        1:?   1:lncRNA       0.904 
      908        1:?   1:lncRNA       0.904 
      909        1:?   1:lncRNA       0.834 
      910        1:?   1:lncRNA       0.879 
      911        1:?   1:lncRNA       0.879 
      912        1:?   1:lncRNA       0.834 
      913        1:?   1:lncRNA       0.886 
      914        1:?   1:lncRNA       0.834 
      915        1:?   1:lncRNA       0.834 
      916        1:?   1:lncRNA       0.879 
      917        1:?   1:lncRNA       0.879 
      918        1:?   1:lncRNA       0.879 
      919        1:?   1:lncRNA       0.879 
      920        1:?   1:lncRNA       0.879 
      921        1:?   1:lncRNA       0.879 
      922        1:?   1:lncRNA       0.879 
      923        1:?   1:lncRNA       0.879 
      924        1:?   1:lncRNA       0.904 
      925        1:?   1:lncRNA       0.879 
      926        1:?     2:mRNA       0.714 
      927        1:?   1:lncRNA       0.879 
      928        1:?   1:lncRNA       0.879 
      929        1:?   1:lncRNA       0.879 
      930        1:?   1:lncRNA       0.904 
      931        1:?   1:lncRNA       0.834 
      932        1:?   1:lncRNA       0.834 
      933        1:?   1:lncRNA       0.879 
      934        1:?   1:lncRNA       0.879 
      935        1:?   1:lncRNA       0.904 
      936        1:?   1:lncRNA       0.879 
      937        1:?   1:lncRNA       0.879 
      938        1:?   1:lncRNA       0.834 
      939        1:?   1:lncRNA       0.904 
      940        1:?   1:lncRNA       0.834 
      941        1:?   1:lncRNA       0.834 
      942        1:?   1:lncRNA       0.834 
      943        1:?   1:lncRNA       0.904 
      944        1:?   1:lncRNA       0.904 
      945        1:?   1:lncRNA       0.879 
      946        1:?   1:lncRNA       0.904 
      947        1:?   1:lncRNA       0.879 
      948        1:?   1:lncRNA       0.879 
      949        1:?   1:lncRNA       0.834 
      950        1:?   1:lncRNA       0.879 
      951        1:?   1:lncRNA       0.879 
      952        1:?   1:lncRNA       0.879 
      953        1:?   1:lncRNA       0.879 
      954        1:?   1:lncRNA       0.879 
      955        1:?   1:lncRNA       0.904 
      956        1:?   1:lncRNA       0.879 
      957        1:?   1:lncRNA       0.904 
      958        1:?   1:lncRNA       0.879 
      959        1:?   1:lncRNA       0.879 
      960        1:?   1:lncRNA       0.879 
      961        1:?   1:lncRNA       0.904 
      962        1:?   1:lncRNA       0.904 
      963        1:?   1:lncRNA       0.879 
      964        1:?   1:lncRNA       0.834 
      965        1:?   1:lncRNA       0.904 
      966        1:?   1:lncRNA       0.834 
      967        1:?   1:lncRNA       0.879 
      968        1:?   1:lncRNA       0.834 
      969        1:?   1:lncRNA       0.879 
      970        1:?   1:lncRNA       0.834 
      971        1:?   1:lncRNA       0.834 
      972        1:?   1:lncRNA       0.904 
      973        1:?   1:lncRNA       0.879 
      974        1:?   1:lncRNA       0.834 
      975        1:?   1:lncRNA       0.904 
      976        1:?   1:lncRNA       0.904 
      977        1:?   1:lncRNA       0.879 
      978        1:?   1:lncRNA       0.904 
      979        1:?   1:lncRNA       0.904 
      980        1:?   1:lncRNA       0.834 
      981        1:?   1:lncRNA       0.904 
      982        1:?   1:lncRNA       0.879 
      983        1:?   1:lncRNA       0.904 
      984        1:?   1:lncRNA       0.834 
      985        1:?   1:lncRNA       0.904 
      986        1:?   1:lncRNA       0.879 
      987        1:?   1:lncRNA       0.879 
      988        1:?   1:lncRNA       0.904 
      989        1:?   1:lncRNA       0.834 
      990        1:?   1:lncRNA       0.904 
      991        1:?   1:lncRNA       0.834 
      992        1:?   1:lncRNA       0.879 
      993        1:?   1:lncRNA       0.879 
      994        1:?   1:lncRNA       0.879 
      995        1:?   1:lncRNA       0.879 
      996        1:?   1:lncRNA       0.904 
      997        1:?   1:lncRNA       0.879 
      998        1:?   1:lncRNA       0.879 
      999        1:?   1:lncRNA       0.834 
